origin,orig_region,destination,dest_region,"1990","1995","2000","2005","2010","2015","2020",1990.1,1995.1,2000.1,2005.1,2010.1,2015.1,2020.1,1990.2,1995.2,2000.2,2005.2,2010.2,2015.2,2020.2,dest_subregion,orig_subregion
Chile,Latin America and the Caribbean,Mexico,Latin America and the Caribbean,2783,4144,5685,5177,5268,6121,6714,1340,1909,2574,2525,2772,3028,3362,1443,2235,3111,2652,2496,3093,3352,Central America,South America
Chile,Latin America and the Caribbean,Bolivia,Latin America and the Caribbean,4807,4622,4388,4230,4063,4731,5268,2398,2348,2271,2200,2125,2474,2752,2409,2274,2117,2030,1938,2257,2516,South America,South America
Chile,Latin America and the Caribbean,Puerto Rico,Latin America and the Caribbean,924,879,837,1007,1052,789,452,438,418,398,477,493,368,210,486,461,439,530,559,421,242,Caribbean,South America
Chile,Latin America and the Caribbean,Uruguay,Latin America and the Caribbean,1161,1299,1455,1347,1248,1288,1536,559,625,699,648,595,614,752,602,674,756,699,653,674,784,South America,South America
Chile,Latin America and the Caribbean,Bahamas,Latin America and the Caribbean,9,8,8,20,32,35,36,5,4,5,9,14,15,16,4,4,3,11,18,20,20,Caribbean,South America
Chile,Latin America and the Caribbean,Guatemala,Latin America and the Caribbean,271,231,191,227,262,287,322,92,95,98,128,157,174,195,179,136,93,99,105,113,127,Central America,South America
Chile,Latin America and the Caribbean,Nicaragua,Latin America and the Caribbean,144,115,111,110,117,126,130,94,75,69,64,69,75,78,50,40,42,46,48,51,52,Central America,South America
Chile,Latin America and the Caribbean,El Salvador,Latin America and the Caribbean,380,294,207,214,220,229,232,172,136,99,105,111,115,117,208,158,108,109,109,114,115,Central America,South America
Chile,Latin America and the Caribbean,Honduras,Latin America and the Caribbean,273,252,230,226,221,309,314,143,128,113,113,112,157,160,130,124,117,113,109,152,154,Central America,South America
Chile,Latin America and the Caribbean,Haiti,Latin America and the Caribbean,333,316,300,284,298,312,326,214,203,193,183,192,201,211,119,113,107,101,106,111,115,Caribbean,South America
Chile,Latin America and the Caribbean,Falkland Islands (Malvinas),Latin America and the Caribbean,43,42,65,131,181,198,245,25,25,39,76,103,111,138,18,17,26,55,78,87,107,South America,South America
Chile,Latin America and the Caribbean,Cuba,Latin America and the Caribbean,393,298,186,155,123,92,67,214,156,91,81,70,54,38,179,142,95,74,53,38,29,Caribbean,South America
Brazil,Latin America and the Caribbean,Colombia,Latin America and the Caribbean,1728,1809,1889,1854,2570,3525,4685,753,786,818,802,1154,1641,2226,975,1023,1071,1052,1416,1884,2459,South America,South America
Brazil,Latin America and the Caribbean,Peru,Latin America and the Caribbean,3030,3033,3545,4164,6193,8817,16458,1345,1326,1560,1847,3369,5147,9639,1685,1707,1985,2317,2824,3670,6819,South America,South America
Brazil,Latin America and the Caribbean,Venezuela,Latin America and the Caribbean,4323,4590,4828,5214,5689,6026,5680,2130,2268,2388,2576,2811,2936,2722,2193,2322,2440,2638,2878,3090,2958,South America,South America
Brazil,Latin America and the Caribbean,Argentina,Latin America and the Caribbean,34359,33642,32925,37609,42283,48792,49267,14973,14479,13985,15912,17837,20566,20943,19386,19163,18940,21697,24446,28226,28324,South America,South America
Brazil,Latin America and the Caribbean,Chile,Latin America and the Caribbean,4332,5611,6886,8477,10065,15247,18976,2039,2659,3243,4056,4869,7647,8404,2293,2952,3643,4421,5196,7600,10572,South America,South America
Brazil,Latin America and the Caribbean,Dominican Republic,Latin America and the Caribbean,950,1055,1160,888,614,644,671,442,477,512,408,304,319,333,508,578,648,480,310,325,338,Caribbean,South America
Brazil,Latin America and the Caribbean,Ecuador,Latin America and the Caribbean,968,1035,1101,1317,2097,2654,2774,415,462,509,623,964,1212,1438,553,573,592,694,1133,1442,1336,South America,South America
Brazil,Latin America and the Caribbean,Costa Rica,Latin America and the Caribbean,346,304,415,273,537,544,652,163,150,207,134,264,267,337,183,154,208,139,273,277,315,Central America,South America
Brazil,Latin America and the Caribbean,Panama,Latin America and the Caribbean,633,695,802,1139,1710,2002,2406,247,273,313,501,806,941,1179,386,422,489,638,904,1061,1227,Central America,South America
Brazil,Latin America and the Caribbean,Paraguay,Latin America and the Caribbean,111355,97450,83208,79266,75523,73715,79897,59366,51742,43666,41600,39560,38569,41893,51989,45708,39542,37666,35963,35146,38004,South America,South America
Brazil,Latin America and the Caribbean,Mexico,Latin America and the Caribbean,1682,2482,3391,3745,4533,6350,6964,782,1080,1434,1616,1989,2951,3282,900,1402,1957,2129,2544,3399,3682,Central America,South America
Brazil,Latin America and the Caribbean,Bolivia,Latin America and the Caribbean,10558,12746,14801,18453,22066,25692,28612,5564,6642,7647,9584,11504,13393,14893,4994,6104,7154,8869,10562,12299,13719,South America,South America
Brazil,Latin America and the Caribbean,Puerto Rico,Latin America and the Caribbean,185,195,207,162,97,95,40,88,93,99,77,45,45,19,97,102,108,85,52,50,21,Caribbean,South America
Brazil,Latin America and the Caribbean,Uruguay,Latin America and the Caribbean,10581,11084,11507,12923,11978,12369,14762,7392,6380,4684,5261,4812,4965,6137,3189,4704,6823,7662,7166,7404,8625,South America,South America
Brazil,Latin America and the Caribbean,Bahamas,Latin America and the Caribbean,36,41,47,80,112,121,128,16,18,21,38,54,58,63,20,23,26,42,58,63,65,Caribbean,South America
Brazil,Latin America and the Caribbean,French Guiana,Latin America and the Caribbean,6204,7022,7840,11989,16137,22921,25759,3311,3593,3876,6038,8200,12709,14283,2893,3429,3964,5951,7937,10212,11476,South America,South America
Brazil,Latin America and the Caribbean,Guyana,Latin America and the Caribbean,485,780,1074,1448,1135,1201,1260,292,471,649,880,711,753,791,193,309,425,568,424,448,469,South America,South America
Brazil,Latin America and the Caribbean,Guatemala,Latin America and the Caribbean,77,114,151,180,209,229,257,16,42,69,95,122,135,152,61,72,82,85,87,94,105,Central America,South America
Brazil,Latin America and the Caribbean,Guadeloupe,Latin America and the Caribbean,35,39,42,52,61,59,58,12,16,19,24,28,25,25,23,23,23,28,33,34,33,Caribbean,South America
Brazil,Latin America and the Caribbean,Suriname,Latin America and the Caribbean,2100,2594,3204,3921,4626,5023,5566,1133,1404,1735,2136,2523,2743,3061,967,1190,1469,1785,2103,2280,2505,South America,South America
Brazil,Latin America and the Caribbean,Nicaragua,Latin America and the Caribbean,138,110,107,107,114,122,126,53,42,45,48,52,56,58,85,68,62,59,62,66,68,Central America,South America
Brazil,Latin America and the Caribbean,El Salvador,Latin America and the Caribbean,329,264,198,215,232,242,245,126,106,85,97,109,114,116,203,158,113,118,123,128,129,Central America,South America
Brazil,Latin America and the Caribbean,Cayman Islands,Latin America and the Caribbean,21,42,73,66,66,71,78,10,20,34,31,31,34,38,11,22,39,35,35,37,40,Caribbean,South America
Brazil,Latin America and the Caribbean,Honduras,Latin America and the Caribbean,179,178,176,173,169,237,240,77,73,69,69,69,97,98,102,105,107,104,100,140,142,Central America,South America
Brazil,Latin America and the Caribbean,Martinique,Latin America and the Caribbean,16,41,67,70,74,85,84,6,16,27,27,28,31,31,10,25,40,43,46,54,53,Caribbean,South America
Brazil,Latin America and the Caribbean,Saint Lucia,Latin America and the Caribbean,5,6,9,9,9,8,6,3,4,6,6,6,6,6,2,2,3,3,3,2,0,Caribbean,South America
Panama,Latin America and the Caribbean,Colombia,Latin America and the Caribbean,2073,1966,1858,1645,2068,2573,3123,962,912,862,764,1000,1293,1604,1111,1054,996,881,1068,1280,1519,South America,Central America
Panama,Latin America and the Caribbean,Peru,Latin America and the Caribbean,214,215,252,296,330,350,644,106,105,123,145,161,176,323,108,110,129,151,169,174,321,South America,Central America
Panama,Latin America and the Caribbean,Venezuela,Latin America and the Caribbean,1470,1203,976,925,886,880,828,687,571,469,439,416,407,376,783,632,507,486,470,473,452,South America,Central America
Panama,Latin America and the Caribbean,Argentina,Latin America and the Caribbean,376,357,338,250,160,161,161,242,214,187,139,92,93,94,134,143,151,111,68,68,67,South America,Central America
Panama,Latin America and the Caribbean,Dominican Republic,Latin America and the Caribbean,699,777,854,787,721,756,789,398,434,470,422,375,393,410,301,343,384,365,346,363,379,Caribbean,Central America
Panama,Latin America and the Caribbean,Ecuador,Latin America and the Caribbean,321,361,400,479,762,964,1008,164,185,205,251,389,490,570,157,176,195,228,373,474,438,South America,Central America
Panama,Latin America and the Caribbean,Costa Rica,Latin America and the Caribbean,8692,7652,10438,6205,11261,11424,13711,4539,4085,5528,3212,5778,5828,7330,4153,3567,4910,2993,5483,5596,6381,Central America,Central America
Panama,Latin America and the Caribbean,Brazil,Latin America and the Caribbean,974,767,559,541,517,608,660,567,446,325,333,336,394,434,407,321,234,208,181,214,226,South America,Central America
Panama,Latin America and the Caribbean,Mexico,Latin America and the Caribbean,25641,13722,2396,1967,1767,1612,1767,12956,6879,1138,943,860,937,1037,12685,6843,1258,1024,907,675,730,Central America,Central America
Panama,Latin America and the Caribbean,Bolivia,Latin America and the Caribbean,92,95,97,96,94,110,121,52,49,46,48,50,58,65,40,46,51,48,44,52,56,South America,Central America
Panama,Latin America and the Caribbean,Puerto Rico,Latin America and the Caribbean,1873,1661,1454,1104,617,921,589,887,788,690,524,289,430,274,986,873,764,580,328,491,315,Caribbean,Central America
Panama,Latin America and the Caribbean,Bahamas,Latin America and the Caribbean,17,15,14,31,48,52,54,6,6,7,11,16,17,18,11,9,7,20,32,35,36,Caribbean,Central America
Panama,Latin America and the Caribbean,Guatemala,Latin America and the Caribbean,242,216,190,226,261,286,321,67,75,84,110,135,150,169,175,141,106,116,126,136,152,Central America,Central America
Panama,Latin America and the Caribbean,Nicaragua,Latin America and the Caribbean,442,351,347,352,376,405,423,216,170,182,196,211,228,239,226,181,165,156,165,177,184,Central America,Central America
Panama,Latin America and the Caribbean,El Salvador,Latin America and the Caribbean,557,456,354,394,433,451,458,260,211,162,180,198,206,210,297,245,192,214,235,245,248,Central America,Central America
Panama,Latin America and the Caribbean,Cayman Islands,Latin America and the Caribbean,42,81,140,127,126,136,151,23,43,74,68,68,74,82,19,38,66,59,58,62,69,Caribbean,Central America
Panama,Latin America and the Caribbean,Honduras,Latin America and the Caribbean,190,243,296,290,284,398,406,111,138,165,163,162,228,234,79,105,131,127,122,170,172,Central America,Central America
Panama,Latin America and the Caribbean,Jamaica,Latin America and the Caribbean,73,77,80,78,76,74,74,31,33,35,34,34,33,33,42,44,45,44,42,41,41,Caribbean,Central America
Panama,Latin America and the Caribbean,Saint Lucia,Latin America and the Caribbean,12,16,22,15,8,7,5,6,9,12,9,5,5,5,6,7,10,6,3,2,0,Caribbean,Central America
Panama,Latin America and the Caribbean,Cuba,Latin America and the Caribbean,184,140,98,61,37,21,11,63,44,26,17,11,6,3,121,96,72,44,26,15,8,Caribbean,Central America
Cuba,Latin America and the Caribbean,Colombia,Latin America and the Caribbean,1296,1375,1454,1450,1772,2144,2534,756,817,879,891,1099,1340,1591,540,558,575,559,673,804,943,South America,Caribbean
Cuba,Latin America and the Caribbean,Peru,Latin America and the Caribbean,563,564,660,776,868,922,3170,336,333,391,462,515,558,1930,227,231,269,314,353,364,1240,South America,Caribbean
Cuba,Latin America and the Caribbean,Venezuela,Latin America and the Caribbean,11559,10603,9928,10372,10941,11423,10769,5874,5466,5191,5346,5562,5728,5316,5685,5137,4737,5026,5379,5695,5453,South America,Caribbean
Cuba,Latin America and the Caribbean,Argentina,Latin America and the Caribbean,1427,1873,2319,1712,1102,1106,1116,628,910,1192,893,593,595,604,799,963,1127,819,509,511,512,South America,Caribbean
Cuba,Latin America and the Caribbean,Chile,Latin America and the Caribbean,518,1751,2984,4479,5973,2051,23929,247,919,1558,2373,3188,1133,13685,271,832,1426,2106,2785,918,10244,South America,Caribbean
Cuba,Latin America and the Caribbean,Dominican Republic,Latin America and the Caribbean,6824,7580,8335,5999,3656,3259,3402,3900,4253,4606,3317,2025,1903,1984,2924,3327,3729,2682,1631,1356,1418,Caribbean,Caribbean
Cuba,Latin America and the Caribbean,Ecuador,Latin America and the Caribbean,998,1120,1242,1486,3772,2994,3130,551,619,687,836,2082,1642,1878,447,501,555,650,1690,1352,1252,South America,Caribbean
Cuba,Latin America and the Caribbean,Costa Rica,Latin America and the Caribbean,4504,3558,4391,2878,5675,5756,6908,2348,1900,2334,1512,2989,3015,3783,2156,1658,2057,1366,2686,2741,3125,Central America,Caribbean
Cuba,Latin America and the Caribbean,Brazil,Latin America and the Caribbean,442,894,1346,1715,2060,2427,14798,191,484,777,1006,1220,1431,8773,251,410,569,709,840,996,6025,South America,Caribbean
Cuba,Latin America and the Caribbean,Panama,Latin America and the Caribbean,3267,2396,1676,1856,2413,2825,2194,1787,1324,938,1059,1410,1648,1332,1480,1072,738,797,1003,1177,862,Central America,Caribbean
Cuba,Latin America and the Caribbean,Mexico,Latin America and the Caribbean,2660,4858,7267,9024,11825,12348,13546,1138,2235,3445,4485,6051,6590,7305,1522,2623,3822,4539,5774,5758,6241,Central America,Caribbean
Cuba,Latin America and the Caribbean,Bolivia,Latin America and the Caribbean,105,311,513,1018,1520,1771,1971,55,166,275,525,773,900,1002,50,145,238,493,747,871,969,South America,Caribbean
Cuba,Latin America and the Caribbean,Puerto Rico,Latin America and the Caribbean,19579,19293,19054,17039,12882,13321,12637,9510,9266,9042,8077,6039,6214,5871,10069,10027,10012,8962,6843,7107,6766,Caribbean,Caribbean
Cuba,Latin America and the Caribbean,Bahamas,Latin America and the Caribbean,48,79,110,240,370,401,429,17,31,46,81,117,125,134,31,48,64,159,253,276,295,Caribbean,Caribbean
Cuba,Latin America and the Caribbean,Trinidad and Tobago,Latin America and the Caribbean,40,36,40,42,74,157,2412,22,20,22,23,43,86,1294,18,16,18,19,31,71,1118,Caribbean,Caribbean
Cuba,Latin America and the Caribbean,Guatemala,Latin America and the Caribbean,275,347,418,496,574,630,708,101,160,218,279,341,380,425,174,187,200,217,233,250,283,Central America,Caribbean
Cuba,Latin America and the Caribbean,Curaçao,Latin America and the Caribbean,0,0,0,0,216,233,271,0,0,0,0,103,112,134,0,0,0,0,113,121,137,Caribbean,Caribbean
Cuba,Latin America and the Caribbean,Nicaragua,Latin America and the Caribbean,896,711,754,817,873,941,984,534,421,457,502,539,583,610,362,290,297,315,334,358,374,Central America,Caribbean
Cuba,Latin America and the Caribbean,El Salvador,Latin America and the Caribbean,84,82,80,102,123,128,129,44,43,43,56,68,71,72,40,39,37,46,55,57,57,Central America,Caribbean
Cuba,Latin America and the Caribbean,Cayman Islands,Latin America and the Caribbean,232,437,753,693,695,757,844,126,239,412,357,335,364,409,106,198,341,336,360,393,435,Caribbean,Caribbean
Cuba,Latin America and the Caribbean,Honduras,Latin America and the Caribbean,464,460,455,446,436,612,624,322,315,307,302,297,417,426,142,145,148,144,139,195,198,Central America,Caribbean
Cuba,Latin America and the Caribbean,Antigua and Barbuda,Latin America and the Caribbean,12,15,17,18,19,20,19,6,7,8,8,9,9,9,6,8,9,10,10,11,10,Caribbean,Caribbean
Cuba,Latin America and the Caribbean,Barbados,Latin America and the Caribbean,0,0,0,42,56,58,57,0,0,0,21,28,29,29,0,0,0,21,28,29,28,Caribbean,Caribbean
Cuba,Latin America and the Caribbean,Sint Maarten (Dutch part),Latin America and the Caribbean,0,0,0,397,795,828,874,0,0,0,147,295,306,324,0,0,0,250,500,522,550,Caribbean,Caribbean
Cuba,Latin America and the Caribbean,Dominica,Latin America and the Caribbean,5,6,7,8,10,12,11,0,0,0,0,2,3,3,5,6,7,8,8,9,8,Caribbean,Caribbean
Cuba,Latin America and the Caribbean,Haiti,Latin America and the Caribbean,1203,1142,1084,1029,1080,1133,1185,673,639,607,576,605,635,665,530,503,477,453,475,498,520,Caribbean,Caribbean
Cuba,Latin America and the Caribbean,Jamaica,Latin America and the Caribbean,1746,1837,1928,1879,1830,1791,1825,835,891,947,929,911,892,911,911,946,981,950,919,899,914,Caribbean,Caribbean
Cuba,Latin America and the Caribbean,Saint Lucia,Latin America and the Caribbean,10,13,18,54,87,83,79,4,6,8,23,37,36,35,6,7,10,31,50,47,44,Caribbean,Caribbean
Cuba,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",Latin America and the Caribbean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caribbean,Caribbean
Costa Rica,Latin America and the Caribbean,Colombia,Latin America and the Caribbean,691,757,822,839,1106,1442,1828,321,357,392,405,542,718,918,370,400,430,434,564,724,910,South America,Central America
Costa Rica,Latin America and the Caribbean,Peru,Latin America and the Caribbean,209,210,246,289,323,343,638,101,100,118,139,155,170,318,108,110,128,150,168,173,320,South America,Central America
Costa Rica,Latin America and the Caribbean,Venezuela,Latin America and the Caribbean,1661,1405,1178,1142,1120,1127,1061,715,592,484,482,485,480,442,946,813,694,660,635,647,619,South America,Central America
Costa Rica,Latin America and the Caribbean,Argentina,Latin America and the Caribbean,462,359,257,191,123,123,124,223,179,136,102,68,68,69,239,180,121,89,55,55,55,South America,Central America
Costa Rica,Latin America and the Caribbean,Dominican Republic,Latin America and the Caribbean,1552,1724,1896,1096,293,307,320,628,673,718,438,156,164,171,924,1051,1178,658,137,143,149,Caribbean,Central America
Costa Rica,Latin America and the Caribbean,Ecuador,Latin America and the Caribbean,313,351,389,466,742,938,1027,145,162,180,221,343,430,556,168,189,209,245,399,508,471,South America,Central America
Costa Rica,Latin America and the Caribbean,Brazil,Latin America and the Caribbean,388,314,239,313,384,452,490,267,188,109,171,231,271,300,121,126,130,142,153,181,190,South America,Central America
Costa Rica,Latin America and the Caribbean,Panama,Latin America and the Caribbean,3919,4155,4654,5121,6629,7760,9320,1683,1844,2108,2366,3160,3688,4607,2236,2311,2546,2755,3469,4072,4713,Central America,Central America
Costa Rica,Latin America and the Caribbean,Mexico,Latin America and the Caribbean,2088,2571,3166,2670,2483,3128,3430,783,1000,1270,1134,1132,1547,1718,1305,1571,1896,1536,1351,1581,1712,Central America,Central America
Costa Rica,Latin America and the Caribbean,Bolivia,Latin America and the Caribbean,102,122,141,133,125,147,162,53,61,68,66,64,75,84,49,61,73,67,61,72,78,South America,Central America
Costa Rica,Latin America and the Caribbean,Puerto Rico,Latin America and the Caribbean,487,531,577,601,551,685,924,231,252,274,285,259,320,430,256,279,303,316,292,365,494,Caribbean,Central America
Costa Rica,Latin America and the Caribbean,Bahamas,Latin America and the Caribbean,10,38,66,58,50,54,56,5,16,27,23,20,21,22,5,22,39,35,30,33,34,Caribbean,Central America
Costa Rica,Latin America and the Caribbean,Guatemala,Latin America and the Caribbean,758,746,734,872,1010,1108,1248,204,261,319,417,515,576,646,554,485,415,455,495,532,602,Central America,Central America
Costa Rica,Latin America and the Caribbean,Nicaragua,Latin America and the Caribbean,5959,4727,6948,9343,9989,10772,11281,2894,2277,3453,4692,5051,5473,5728,3065,2450,3495,4651,4938,5299,5553,Central America,Central America
Costa Rica,Latin America and the Caribbean,El Salvador,Latin America and the Caribbean,1558,1188,818,829,840,876,889,759,573,387,387,388,405,411,799,615,431,442,452,471,478,Central America,Central America
Costa Rica,Latin America and the Caribbean,Cayman Islands,Latin America and the Caribbean,87,165,284,193,120,130,144,62,118,202,137,84,92,103,25,47,82,56,36,38,41,Caribbean,Central America
Costa Rica,Latin America and the Caribbean,Honduras,Latin America and the Caribbean,594,617,639,626,613,861,879,328,331,334,331,328,462,472,266,286,305,295,285,399,407,Central America,Central America
Costa Rica,Latin America and the Caribbean,Haiti,Latin America and the Caribbean,274,260,246,233,244,256,267,106,101,95,90,94,99,104,168,159,151,143,150,157,163,Caribbean,Central America
Costa Rica,Latin America and the Caribbean,Jamaica,Latin America and the Caribbean,96,101,106,104,101,99,100,40,42,45,45,45,44,45,56,59,61,59,56,55,55,Caribbean,Central America
Bolivia,Latin America and the Caribbean,Colombia,Latin America and the Caribbean,634,653,671,652,795,958,1129,304,328,351,355,418,485,559,330,325,320,297,377,473,570,South America,South America
Bolivia,Latin America and the Caribbean,Peru,Latin America and the Caribbean,3569,3572,4174,4904,7026,16767,28165,1591,1568,1842,2183,3341,9112,14102,1978,2004,2332,2721,3685,7655,14063,South America,South America
Bolivia,Latin America and the Caribbean,Venezuela,Latin America and the Caribbean,2224,2031,1838,1864,1910,1967,1853,1161,1062,961,976,1001,1018,946,1063,969,877,888,909,949,907,South America,South America
Bolivia,Latin America and the Caribbean,Argentina,Latin America and the Caribbean,147234,186685,226137,294672,363142,419048,423136,76050,95917,115786,147853,179904,207475,210826,71184,90768,110351,146819,183238,211573,212310,South America,South America
Bolivia,Latin America and the Caribbean,Chile,Latin America and the Caribbean,7277,8926,10568,17859,25143,53244,128782,3455,4122,4849,8357,11864,26050,57194,3822,4804,5719,9502,13279,27194,71588,South America,South America
Bolivia,Latin America and the Caribbean,Dominican Republic,Latin America and the Caribbean,363,403,443,304,163,170,176,194,211,228,163,96,101,105,169,192,215,141,67,69,71,Caribbean,South America
Bolivia,Latin America and the Caribbean,Ecuador,Latin America and the Caribbean,509,572,634,758,1208,1528,1597,270,304,338,411,642,808,930,239,268,296,347,566,720,667,South America,South America
Bolivia,Latin America and the Caribbean,Costa Rica,Latin America and the Caribbean,269,220,282,186,365,369,442,159,136,178,116,228,231,285,110,84,104,70,137,138,157,Central America,South America
Bolivia,Latin America and the Caribbean,Brazil,Latin America and the Caribbean,15996,18217,20437,29671,38484,45364,49289,9177,10223,11268,16067,20621,24156,26825,6819,7994,9169,13604,17863,21208,22464,South America,South America
Bolivia,Latin America and the Caribbean,Panama,Latin America and the Caribbean,213,194,189,261,388,454,543,108,100,98,129,190,223,277,105,94,91,132,198,231,266,Central America,South America
Bolivia,Latin America and the Caribbean,Paraguay,Latin America and the Caribbean,809,976,1140,1086,1034,1009,1092,420,508,590,563,535,522,567,389,468,550,523,499,487,525,South America,South America
Bolivia,Latin America and the Caribbean,Mexico,Latin America and the Caribbean,1519,1725,2007,1889,1989,1599,1753,954,1011,1116,1016,1035,684,763,565,714,891,873,954,915,990,Central America,South America
Bolivia,Latin America and the Caribbean,Puerto Rico,Latin America and the Caribbean,109,115,122,96,58,56,24,52,55,58,46,27,27,12,57,60,64,50,31,29,12,Caribbean,South America
Bolivia,Latin America and the Caribbean,Guatemala,Latin America and the Caribbean,67,77,86,102,118,130,145,22,30,37,45,54,60,68,45,47,49,57,64,70,77,Central America,South America
Bolivia,Latin America and the Caribbean,Nicaragua,Latin America and the Caribbean,47,38,46,57,60,64,66,29,23,28,34,36,39,41,18,15,18,23,24,25,25,Central America,South America
Bolivia,Latin America and the Caribbean,El Salvador,Latin America and the Caribbean,73,59,44,48,51,53,53,48,37,26,27,28,29,29,25,22,18,21,23,24,24,Central America,South America
Bolivia,Latin America and the Caribbean,Honduras,Latin America and the Caribbean,112,111,110,108,105,147,149,84,82,81,79,77,108,110,28,29,29,29,28,39,39,Central America,South America
Bolivia,Latin America and the Caribbean,Cuba,Latin America and the Caribbean,128,97,55,57,56,52,46,74,54,29,29,26,23,20,54,43,26,28,30,29,26,Caribbean,South America
Dominican Republic,Latin America and the Caribbean,Colombia,Latin America and the Caribbean,361,350,338,305,469,714,1046,173,167,160,144,236,381,577,188,183,178,161,233,333,469,South America,Caribbean
Dominican Republic,Latin America and the Caribbean,Peru,Latin America and the Caribbean,111,112,132,155,174,184,342,55,54,64,75,85,92,172,56,58,68,80,89,92,170,South America,Caribbean
Dominican Republic,Latin America and the Caribbean,Venezuela,Latin America and the Caribbean,18280,16240,14293,14286,14423,14743,13899,6911,6273,5625,5520,5477,5470,5019,11369,9967,8668,8766,8946,9273,8880,South America,Caribbean
Dominican Republic,Latin America and the Caribbean,Argentina,Latin America and the Caribbean,265,849,1434,1059,682,684,689,127,230,335,260,185,185,189,138,619,1099,799,497,499,500,South America,Caribbean
Dominican Republic,Latin America and the Caribbean,Chile,Latin America and the Caribbean,124,197,271,406,542,821,36485,56,91,124,190,256,403,14406,68,106,147,216,286,418,22079,South America,Caribbean
Dominican Republic,Latin America and the Caribbean,Ecuador,Latin America and the Caribbean,118,133,147,176,280,353,369,52,59,65,79,123,154,185,66,74,82,97,157,199,184,South America,Caribbean
Dominican Republic,Latin America and the Caribbean,Costa Rica,Latin America and the Caribbean,553,556,838,550,1084,1098,1317,204,202,288,184,365,365,483,349,354,550,366,719,733,834,Central America,Caribbean
Dominican Republic,Latin America and the Caribbean,Brazil,Latin America and the Caribbean,277,190,102,207,310,365,1274,85,60,35,52,69,80,284,192,130,67,155,241,285,990,South America,Caribbean
Dominican Republic,Latin America and the Caribbean,Panama,Latin America and the Caribbean,1474,3554,5859,5798,6914,8095,9711,417,1022,1677,1749,2257,2627,3386,1057,2532,4182,4049,4657,5468,6325,Central America,Caribbean
Dominican Republic,Latin America and the Caribbean,Mexico,Latin America and the Caribbean,522,842,1199,1325,1604,2832,3107,279,413,567,645,799,1136,1270,243,429,632,680,805,1696,1837,Central America,Caribbean
Dominican Republic,Latin America and the Caribbean,Bolivia,Latin America and the Caribbean,44,22,0,50,100,117,128,17,8,0,27,54,62,69,27,14,0,23,46,55,59,South America,Caribbean
Dominican Republic,Latin America and the Caribbean,Puerto Rico,Latin America and the Caribbean,37207,49325,61563,66983,63981,57891,46905,16335,22749,29214,31706,29989,27004,21789,20872,26576,32349,35277,33992,30887,25116,Caribbean,Caribbean
Dominican Republic,Latin America and the Caribbean,Bahamas,Latin America and the Caribbean,44,64,84,177,269,291,310,22,33,45,103,160,172,184,22,31,39,74,109,119,126,Caribbean,Caribbean
Dominican Republic,Latin America and the Caribbean,Guatemala,Latin America and the Caribbean,59,64,68,82,95,104,115,13,23,32,45,57,63,70,46,41,36,37,38,41,45,Central America,Caribbean
Dominican Republic,Latin America and the Caribbean,Aruba,Latin America and the Caribbean,2042,2829,3615,3903,4114,4327,4839,530,812,1094,1282,1545,1619,1748,1512,2017,2521,2621,2569,2708,3091,Caribbean,Caribbean
Dominican Republic,Latin America and the Caribbean,Curaçao,Latin America and the Caribbean,0,0,0,0,5260,5715,6665,0,0,0,0,1242,1357,1702,0,0,0,0,4018,4358,4963,Caribbean,Caribbean
Dominican Republic,Latin America and the Caribbean,Turks and Caicos Islands,Latin America and the Caribbean,349,520,692,722,1354,1756,1989,181,285,389,401,677,879,998,168,235,303,321,677,877,991,Caribbean,Caribbean
Dominican Republic,Latin America and the Caribbean,Guadeloupe,Latin America and the Caribbean,3440,2517,1593,1253,913,874,864,1655,1092,529,428,328,292,284,1785,1425,1064,825,585,582,580,Caribbean,Caribbean
Dominican Republic,Latin America and the Caribbean,Nicaragua,Latin America and the Caribbean,65,52,55,60,64,69,71,32,25,28,31,34,37,39,33,27,27,29,30,32,32,Central America,Caribbean
Dominican Republic,Latin America and the Caribbean,El Salvador,Latin America and the Caribbean,38,41,43,56,69,72,72,18,21,23,30,38,40,40,20,20,20,26,31,32,32,Central America,Caribbean
Dominican Republic,Latin America and the Caribbean,Cayman Islands,Latin America and the Caribbean,20,39,68,62,61,66,72,16,31,53,48,47,52,58,4,8,15,14,14,14,14,Caribbean,Caribbean
Dominican Republic,Latin America and the Caribbean,Honduras,Latin America and the Caribbean,103,102,101,99,96,135,137,66,64,62,61,60,85,87,37,38,39,38,36,50,50,Central America,Caribbean
Dominican Republic,Latin America and the Caribbean,United States Virgin Islands,Latin America and the Caribbean,533,1861,3194,3915,4638,4641,4642,207,723,1240,1530,1821,1822,1823,326,1138,1954,2385,2817,2819,2819,Caribbean,Caribbean
Dominican Republic,Latin America and the Caribbean,Antigua and Barbuda,Latin America and the Caribbean,621,1044,1466,1572,1678,1784,1865,298,426,554,593,632,671,703,323,618,912,979,1046,1113,1162,Caribbean,Caribbean
Dominican Republic,Latin America and the Caribbean,Martinique,Latin America and the Caribbean,16,69,122,128,134,155,153,3,30,56,57,58,65,64,13,39,66,71,76,90,89,Caribbean,Caribbean
